Recipient,Sender,Subject,"_time","file_name","incoming_address",sourcetype,"unique_message_number"
"address1770@anonymized.com,address274@anonymized.com,address2@anonymized.com","address721@mycompany.com","Anonymized Subject 1414","1485918901.000","","10.57.195.29","Email_Data",51730
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485918932.000","","68.232.148.147","Email_Data",54917
"address1318@anonymized.com,address2191@anonymized.com","address658@mycompany.com","Anonymized Subject 1147","1485919023.000","","68.232.146.108","Email_Data",21514
"address2570@anonymized.com","address722@mycompany.com","Anonymized Subject 1629","1485919053.000","","10.57.195.29","Email_Data",21320
"address1920@gmail.com","address814@mycompany.com","Anonymized Subject 1126","1485919065.000","","10.57.195.29","Email_Data",66773
"address1692@anonymized.com","address598@mycompany.com","Anonymized Subject 985","1485919091.000","","10.57.195.29","Email_Data",69563
"address248@anonymized.com","address20@mycompany.com","Anonymized Subject 1384","1485919105.000","","10.57.195.29","Email_Data",39923
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 118","1485919110.000","","10.57.195.29","Email_Data",93011
"address1768@gmail.com","address814@mycompany.com","Anonymized Subject 1256","1485919182.000","","10.57.195.29","Email_Data",68641
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 647","1485919238.000","","10.57.195.29","Email_Data",12097
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485919243.000","","10.57.195.29","Email_Data",47158
"address119@anonymized.com,address1394@anonymized.com,address1585@anonymized.com,address2015@anonymized.com","address721@mycompany.com","Anonymized Subject 1258","1485919245.000","","10.57.195.29","Email_Data",22402
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485919249.000","","10.57.195.29","Email_Data",37782
"address2218@anonymized.com","address804@mycompany.com","Anonymized Subject 1435","1485919274.000","","10.57.195.29","Email_Data",79595
"address1127@anonymized.com,address1240@anonymized.com,address1986@anonymized.com","address600@mycompany.com","Anonymized Subject 1079","1485919277.000","","10.57.195.29","Email_Data",96355
"address1419@anonymized.com","address722@mycompany.com","Anonymized Subject 1629","1485919283.000","","10.57.195.29","Email_Data",82122
"address2584@anonymized.com","address20@mycompany.com","Anonymized Subject 1246","1485919306.000","","10.57.195.29","Email_Data",72306
"address2528@anonymized.com","address732@mycompany.com","Anonymized Subject 1479","1485919320.000","","10.57.195.29","Email_Data",89909
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 611","1485919359.000","","10.57.195.29","Email_Data",72341
"address769@anonymized.com","address658@mycompany.com","Anonymized Subject 1319","1485919360.000","","10.57.195.29","Email_Data",73432
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 118","1485919368.000","","10.57.195.29","Email_Data",76797
"address1384@anonymized.com","address721@mycompany.com","Anonymized Subject 1582","1485919376.000","","68.232.148.147","Email_Data",44121
"address1384@anonymized.com","address721@mycompany.com","Anonymized Subject 1582","1485919384.000","","68.232.146.108","Email_Data",93656
"address1348@anonymized.com","address686@mycompany.com","Anonymized Subject 1401","1485919400.000","","10.57.195.29","Email_Data",42405
"address13@anonymized.com","address686@mycompany.com","Anonymized Subject 1197","1485919418.000","","68.232.148.147","Email_Data",50462
"address1155@anonymized.com","address20@mycompany.com","Anonymized Subject 1251","1485919449.000","","10.57.195.29","Email_Data",27437
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485919463.000","","10.57.195.29","Email_Data",22417
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 611","1485919466.000","","10.57.195.29","Email_Data",81987
"address1479@anonymized.com","address686@mycompany.com","Anonymized Subject 1386","1485919490.000","","10.57.195.29","Email_Data",26532
"address2187@anonymized.com","address589@mycompany.com","Anonymized Subject 573","1485919491.000","","10.57.195.29","Email_Data",74126
"address2634@anonymized.com","address728@mycompany.com","Anonymized Subject 417","1485919516.000","","10.57.195.29","Email_Data",47713
"address1693@anonymized.com","address722@mycompany.com","Anonymized Subject 1629","1485919531.000","","10.57.195.29","Email_Data",44380
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 118","1485919555.000","","10.57.195.29","Email_Data",85819
"address1686@anonymized.com,address1990@anonymized.com","address696@mycompany.com","Anonymized Subject 427","1485919617.000","","68.232.146.108","Email_Data",49167
"address2569@anonymized.com,address2656@anonymized.com","address622@mycompany.com","Anonymized Subject 1416","1485919628.000","","10.57.195.29","Email_Data",70343
"address194@anonymized.com,address755@anonymized.com","address775@mycompany.com","Anonymized Subject 1025","1485919647.000","","10.57.195.29","Email_Data",82649
"address2554@anonymized.com","address619@mycompany.com","Anonymized Subject 1199","1485919663.000","","10.57.195.29","Email_Data",29529
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485919665.000","","10.57.195.29","Email_Data",62533
"address1686@anonymized.com,address1990@anonymized.com","address696@mycompany.com","Anonymized Subject 1587","1485919710.000","","10.57.195.29","Email_Data",63162
"address776@anonymized.com","address775@mycompany.com","Anonymized Subject 597","1485919747.000","","10.57.195.29","Email_Data",40731
"address2104@anonymized.com","address762@mycompany.com","Anonymized Subject 53","1485919748.000","","10.57.195.29","Email_Data",39559
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 115","1485919754.000","","10.57.195.29","Email_Data",97251
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 645","1485919767.000","","10.57.195.29","Email_Data",25002
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485919808.000","","10.57.195.29","Email_Data",25359
"address1885@gmail.com","address693@mycompany.com","Anonymized Subject 476","1485919868.000","","10.57.195.29","Email_Data",21233
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 115","1485919874.000","","10.57.195.29","Email_Data",38507
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 115","1485919878.000","","10.57.195.29","Email_Data",20355
"address203@anonymized.com,address288@anonymized.com,address520@anonymized.com","address89@mycompany.com","Anonymized Subject 511","1485919886.000","","10.57.195.29","Email_Data",64273
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 115","1485919925.000","","10.57.195.29","Email_Data",65628
"address1318@anonymized.com,address2191@anonymized.com","address658@mycompany.com","Anonymized Subject 720","1485919946.000","","10.57.195.29","Email_Data",30575
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485919963.000","","10.57.195.29","Email_Data",39263
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 115","1485920005.000","","10.57.195.29","Email_Data",65268
"address2187@anonymized.com","address589@mycompany.com","Anonymized Subject 1129","1485920038.000","","10.57.195.29","Email_Data",33164
"address1091@anonymized.com","address606@mycompany.com","Anonymized Subject 1209","1485920086.000","","10.57.195.29","Email_Data",69909
"address1920@gmail.com","address814@mycompany.com","Anonymized Subject 1126","1485920088.000","","10.57.195.29","Email_Data",58516
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485920123.000","","10.57.195.29","Email_Data",15827
"address867@mycompany.com,address89@mycompany.com","address288@anonymized.com","Anonymized Subject 1739","1485920162.000","","92.149.125.76","Email_Data",89359
"address776@anonymized.com","address775@mycompany.com","Anonymized Subject 588","1485920182.000","","10.57.195.29","Email_Data",99157
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1739",1485920183,"","10.57.195.29","Email_Data",16515
"address1166@anonymized.com","address20@mycompany.com","Anonymized Subject 1246","1485920199.000","","10.57.195.29","Email_Data",89358
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 115","1485920228.000","","10.57.195.29","Email_Data",93422
"address1337@anonymized.com,address2411@anonymized.com","address580@mycompany.com","Anonymized Subject 1099","1485920245.000","","10.57.195.29","Email_Data",17582
"address288@anonymized.com","address89@mycompany.com","Anonymized Subject 331","1485920286.000","","10.57.195.29","Email_Data",38452
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485920372.000","","68.232.146.108","Email_Data",71656
"address599@anonymized.com","address604@mycompany.com","Anonymized Subject 333","1485920411.000","","68.232.148.147","Email_Data",28393
"address1645@anonymized.com","address543@mycompany.com","Anonymized Subject 684","1485920437.000","","10.57.195.29","Email_Data",32966
"address318@anonymized.com","address20@mycompany.com","Anonymized Subject 1385","1485920439.000","","10.57.195.29","Email_Data",17987
"address2221@gmail.com","address613@mycompany.com","Anonymized Subject 36","1485920560.000","","10.57.195.29","Email_Data",31261
"address1257@anonymized.com","address731@mycompany.com","Anonymized Subject 489","1485920580.000","","10.57.195.29","Email_Data",68898
"address1313@anonymized.com","address20@mycompany.com","Anonymized Subject 1286","1485920701.000","","10.57.195.29","Email_Data",37279
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485920732.000","","10.57.195.29","Email_Data",37258
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485920733.000","","10.57.195.29","Email_Data",41598
"address1951@anonymized.com","address686@mycompany.com","Anonymized Subject 758","1485920808.000","","10.57.195.29","Email_Data",93024
"address769@anonymized.com","address658@mycompany.com","Anonymized Subject 1319","1485920819.000","","10.57.195.29","Email_Data",67136
"address1047@anonymized.com,address190@anonymized.com,address2399@anonymized.com,address2501@anonymized.com","address618@mycompany.com","Anonymized Subject 1378","1485920864.000","","10.57.195.29","Email_Data",81482
"address1762@gmail.com","address686@mycompany.com","Anonymized Subject 1269","1485920881.000","","10.57.195.29","Email_Data",20172
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485920910.000","","10.57.195.29","Email_Data",94664
"address1862@anonymized.com","address722@mycompany.com","Anonymized Subject 1629","1485920923.000","","10.57.195.29","Email_Data",59900
"address1308@anonymized.com","address646@mycompany.com","Anonymized Subject 1201","1485920944.000","","10.57.195.29","Email_Data",75164
"address2041@anonymized.com","address809@mycompany.com","Anonymized Subject 1261","1485921010.000","","10.57.195.29","Email_Data",54373
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 459","1485921066.000","","10.57.195.29","Email_Data",87561
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 459","1485921066.000","","10.57.195.29","Email_Data",65684
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 125","1485921092.000","","10.57.195.29","Email_Data",50144
"address2363@anonymized.com","address636@mycompany.com","Anonymized Subject 592","1485921102.000","","10.57.195.29","Email_Data",72151
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 459",1485921118,"","10.57.195.29","Email_Data",79017
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 459",1485921122,"","10.57.195.29","Email_Data",70293
"address1278@anonymized.com,address155@anonymized.com,address518@anonymized.com","address710@mycompany.com","Anonymized Subject 1520","1485921131.000","","10.57.195.29","Email_Data",29097
"address92@anonymized.com","address20@mycompany.com","Anonymized Subject 1062","1485921134.000","","10.57.195.29","Email_Data",26270
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 459","1485921141.000","","10.57.195.29","Email_Data",75499
"address2405@anonymized.com","address593@mycompany.com","Anonymized Subject 1584","1485921145.000","","10.57.195.29","Email_Data",81221
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 459",1485921157,"","10.57.195.29","Email_Data",50105
